AREA,DISTRIBUTOR,DISTRIBUTOR_NAME,YEAR,DIST_TOWN_DESC,MAP_CATEGORY,MAP_BRAND,MAP_SUB_CATEGORY,MAP_CHANNEL,AREATYPE,POPTYPE_DESC,CHANNEL_DESC,GSV (Gross Sales Value)
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,GUDDI BAJI,Rural,GUDDI BAJI,RTM,11512.346
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,34496.7456
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,16480.7399
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,15078.4708
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,75541.41739
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,21513.6117
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,143201.1219
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,13232.9515
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,342795.4368
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,81634.0893
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,62687.2744
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,19406.17871
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,256309.8103
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Rehbar,Rural,DCR-2,RTM,176741.1079
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,2739449.444
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,652621.1663
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,486369.4723
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON,BEVERAGES,Wholesale,Urban,Whole Seller,RTM,1088615.288
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON T/B,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,769.383
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON T/B,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,104
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON T/B,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,624
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON T/B,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,1010.053
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,LIPTON T/B,BEVERAGES,Wholesale,Urban,Whole Seller,RTM,39747.00853
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,GUDDI BAJI,Rural,GUDDI BAJI,RTM,5119.3517
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,57691.54606
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,20877.3942
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,21888.2096
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,41168.88014
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,20412.8339
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,164513.6244
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,13361.9846
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Rural,Retailer,Mom & Pop,339631.6733
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,80630.3063
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,56600.3424
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,18886.62043
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Mohalla,Urban,Retailer,Mom & Pop,304649.3143
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Rehbar,Rural,DCR-2,RTM,480712.4368
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,4109639.645
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,2310722.148
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Wholesale,Rural,Whole Seller,RTM,1061156.038
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,BEVERAGES,SUPREME,BEVERAGES,Wholesale,Urban,Whole Seller,RTM,2424272.931
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CORN FLOUR,RAFHAN,Mohalla,Urban,Retailer,Mom & Pop,64.5161
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CORN FLOUR,RAFHAN,Wholesale,Rural,Whole Seller,RTM,23824.88475
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CORN FLOUR,RAFHAN,Wholesale,Urban,Whole Seller,RTM,44129.02766
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CORN OIL,RAFHAN,Wholesale,Rural,Whole Seller,RTM,23608.12613
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CORN OIL,RAFHAN,Wholesale,Urban,Whole Seller,RTM,24024.73946
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,330.8514
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,468.7064
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,854.7004
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,240.2608
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,681.3962
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,4982.4668
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,492.3389
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,7306.3048
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,2465.6342
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,4683.1333
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,1047.6974
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUBES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,12410.8822
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,GUDDI BAJI,Rural,GUDDI BAJI,RTM,135.794
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,1469.766
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,1525.6814
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,1234.125
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,611.0679
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,2364.4069
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,9988.8189
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,271.588
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,9952.8862
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Urban,Retailer,Mom & Pop,8455.1613
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Urban,Retailer,Mom & Pop,3810.2153
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Urban,Retailer,Mom & Pop,2775.7827
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Mohalla,Urban,Retailer,Mom & Pop,19474.4505
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Rehbar,Rural,DCR-2,RTM,5751.245812
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Wholesale,Rural,Whole Seller,RTM,15528.39683
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Wholesale,Rural,Whole Seller,RTM,90150.83439
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,CUSTARD,RAFHAN,Wholesale,Urban,Whole Seller,RTM,2875.629043
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,GLAXOSE D,DRINKS,Wholesale,Urban,Whole Seller,RTM,286942.597
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,ICE CREAM POWDER,RAFHAN,Wholesale,Rural,Whole Seller,RTM,8626.868718
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,JELLY,RAFHAN,Wholesale,Rural,Whole Seller,RTM,16870.35066
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,GUDDI BAJI,Rural,GUDDI BAJI,RTM,47.26
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,2268.694858
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,1193.4291
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,638.0711
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,259.9548
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,1205.2459
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,8779.381774
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,212.6902
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,9311.101232
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,3485.7591
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,4206.5419
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,1039.8198
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,12903.2114
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Rehbar,Rural,DCR-2,RTM,53597.89815
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Wholesale,Rural,Whole Seller,RTM,156539.911
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Wholesale,Rural,Whole Seller,RTM,10209.1159
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,NOODLES,SAVOURY,Wholesale,Urban,Whole Seller,RTM,8507.596581
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,SEASONING,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,311.946
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,SEASONING,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,311.946
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,SEASONING,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,311.946
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,SEASONING,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,77.9865
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,FOODS,SEASONING,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,1013.8245
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,513.239295
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,264.27998
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,248.959
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,754.5378
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,210.65762
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,2301.91466
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,233.6385
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,6545.7112
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,1337.47968
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,2194.6666
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,187.67632
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,5614.2151
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,CLEAR SHAMPOO,HAIR CARE,Wholesale,Urban,Whole Seller,RTM,98112.9505
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOMEX,HHC,Mohalla,Urban,Retailer,Mom & Pop,118.388
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Mohalla,Rural,Retailer,Mom & Pop,7.63792
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,878.35964
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,1069.30804
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,68.74116
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Mohalla,Urban,Retailer,Mom & Pop,1657.42854
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,DOVE SHAMPOO,HAIR CARE,Wholesale,Urban,Whole Seller,RTM,168.034188
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,14733.95105
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,4907.521
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,4789.7699
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,2518.33118
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,8819.996536
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,45876.11978
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,2742.4379
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,76211.41369
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Urban,Retailer,Mom & Pop,32689.9969
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Urban,Retailer,Mom & Pop,21586.24998
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Urban,Retailer,Mom & Pop,6829.5137
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Mohalla,Urban,Retailer,Mom & Pop,84321.73198
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAIR & LOVELY,SKIN CARE,Wholesale,Urban,Whole Seller,RTM,574108.3049
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,474.7992
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,250.694
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,250.6905
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,125.3435
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,188.0205
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,1946.6769
JHANG,50251173,ASIM TRADERS,2019,DIJKOT,HPC,FAL FACE WASH,SKIN CARE,Mohalla,Rural,Retailer,Mom & Pop,62.67
